Season,Year,Date,CollectorNames,TrawlType,Site,Replicate,Common_Name,Genus,Species,Length_mm,weight_g,trophic_level
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,57.69,1.768072036,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,57.76,1.774838697,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,59.23,1.921054631,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,59.9,1.990342186,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,60.12,2.01346006,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,60.22,2.024028502,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,60.65,2.06990443,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,60.72,2.077439145,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,62.45,2.269658163,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,63.47,2.3884933,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,63.73,2.419449718,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,66.14,2.719540044,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,67.44,2.891502531,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,67.57,2.909096329,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,69.39,3.163140285,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,69.45,3.171763853,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,71.55,3.483803232,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,72.1,3.568858602,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,72.47,3.62686826,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,86.55,6.344896398,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,92.64,7.860472973,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,99.95,9.985023074,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,1,Speckled Sanddab,Citharichthys,stigmaeus,104.04,11.32959381,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,34.87,0.36204028,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,37.76,0.465247462,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,41.35,0.619342847,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,42.42,0.671244669,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,46.56,0.900065506,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,47.73,0.973254176,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,48.81,1.044325787,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,51.03,1.201389406,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,51.37,1.226784809,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,51.82,1.260956472,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,53.11,1.362506576,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,54.73,1.497764109,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,55.61,1.574943133,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,55.63,1.57672806,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,56.78,1.681700799,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,57.28,1.728791971,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,59.62,1.961182316,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,59.98,1.998727607,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,60.33,2.035697449,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,60.37,2.039952061,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,61.22,2.131803801,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,62.36,2.259370704,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,62.6,2.286874897,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,63.03,2.336723225,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,63.18,2.354285163,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,64.13,2.467607965,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,65.61,2.651483181,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,66.2,2.727318915,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,66.86,2.813891388,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,67.12,2.848504391,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,67.74,2.932213666,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,68.76,3.07355679,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,68.88,3.090485027,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,69.45,3.171763853,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,71.05,3.40769029,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,71.43,3.465431395,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,73.5,3.791738479,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,73.91,3.858765126,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,75.41,4.110876418,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,93.05,7.970578561,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,93.22,8.016539158,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,102.86,10.92973911,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,105.15,11.71473531,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Speckled Sanddab,Citharichthys,stigmaeus,106.45,12.17705044,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,2,Bay Pipefish,Syngnathus,leptorhynchus,116.33,0.628257119,3.24000001
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,36.04,0.401703228,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,37.01,0.436755493,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,38.58,0.497822202,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,41.23,0.613698783,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,42.49,0.674740006,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,43.65,0.734486198,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,46.93,0.922789201,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,47.9,0.984215329,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,48.1,0.99721832,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,48.74,1.039615297,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,50.98,1.197685318,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,52.55,1.317763053,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,54.59,1.485728673,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,56.13,1.621801287,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,56.49,1.654793164,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,58.06,1.804038937,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,59.88,1.988249589,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,60.48,2.051683532,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,60.64,2.068829567,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,61.11,2.119761263,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,61.7,2.184899797,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,62.14,2.234357653,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,62.53,2.27882937,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,64.93,2.565879617,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,65.55,2.64385267,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,65.71,2.66423408,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,66.04,2.706608935,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,66.11,2.715656294,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,66.33,2.744225207,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,69.16,3.130231512,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,71.69,3.505320929,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,72.23,3.589167648,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,72.26,3.593865527,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,72.36,3.609555435,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,72.49,3.630022124,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,73.38,3.772272313,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Speckled Sanddab,Citharichthys,stigmaeus,117.41,16.58075435,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 2,3,Thornback,Platyrhinoidis,triseriata,463,1157.087529,3.42
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,38.83,0.508054776,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,38.92,0.511773362,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,42.15,0.657878406,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,42.76,0.688338406,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,47.53,0.960465728,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,48.38,1.015618795,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,50.29,1.147361862,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,52.01,1.275577491,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,56.49,1.654793164,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,56.76,1.679835582,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,57.17,1.718355681,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,59.37,1.935394318,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,59.81,1.980937326,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,61.26,2.136194458,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,62.23,2.244567296,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,62.33,2.255948637,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,62.79,2.308810449,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,66.74,2.798013432,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,67.9,2.954085403,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,68.99,3.10605838,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,73.14,3.733544819,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,77.3,4.444251867,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,83.51,5.669039477,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,89.29,6.999421546,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,90.2,7.226597242,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,93.23,8.019248341,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Speckled Sanddab,Citharichthys,stigmaeus,105.69,11.90529157,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Bay Pipefish,Syngnathus,leptorhynchus,62.39,0.091633713,3.24000001
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Bay Pipefish,Syngnathus,leptorhynchus,92.12,0.305494658,3.24000001
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Bay Pipefish,Syngnathus,leptorhynchus,104.22,0.447320479,3.24000001
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,1,Bay Pipefish,Syngnathus,leptorhynchus,124.05,0.766238542,3.24000001
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,2,Speckled Sanddab,Citharichthys,stigmaeus,40.95,0.600666017,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,2,Speckled Sanddab,Citharichthys,stigmaeus,59.64,1.96325543,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,2,Speckled Sanddab,Citharichthys,stigmaeus,107.1,12.41280951,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,2,Pacific Staghorn Sculpin,Leptocottus,armatus,98.32,13.70383602,3.68
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,2,Bay Pipefish,Syngnathus,leptorhynchus,71.74,0.141075832,3.24000001
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,2,Bay Pipefish,Syngnathus,leptorhynchus,77.28,0.177532291,3.24000001
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,2,Bay Pipefish,Syngnathus,leptorhynchus,81.54,0.209548938,3.24000001
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,2,Bay Pipefish,Syngnathus,leptorhynchus,86.89,0.255015543,3.24000001
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,2,Bay Pipefish,Syngnathus,leptorhynchus,89.44,0.278858066,3.24000001
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,2,Bay Pipefish,Syngnathus,leptorhynchus,122.63,0.739458608,3.24000001
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,3,Speckled Sanddab,Citharichthys,stigmaeus,41.53,0.627875216,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,3,Speckled Sanddab,Citharichthys,stigmaeus,44.43,0.776629073,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,3,Speckled Sanddab,Citharichthys,stigmaeus,48.39,1.016280207,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,3,Speckled Sanddab,Citharichthys,stigmaeus,51.35,1.225280914,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,3,Speckled Sanddab,Citharichthys,stigmaeus,55.77,1.589261226,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,3,Speckled Sanddab,Citharichthys,stigmaeus,56.32,1.639157152,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,3,Speckled Sanddab,Citharichthys,stigmaeus,63.53,2.395612949,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,3,Speckled Sanddab,Citharichthys,stigmaeus,71.54,3.482269712,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,3,Speckled Sanddab,Citharichthys,stigmaeus,108,12.74436166,3.4
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,3,Diamond Turbot,Hypsopsetta,guttulata,214.72,118.9818887,3.41
Fall,2006,11/11/2006,Stephens,Otter,Otter 3,3,Bay Pipefish,Syngnathus,leptorhynchus,112.58,0.567760564,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Tubesnout,Aulorhynchus,flavidus,107.92,1.538127437,3.39
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Arrow Goby,Clevelandia,ios,51.59,1.319680107,3.12
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Shiner Perch,Cymatogaster,aggregata,78.85,9.962669843,2.99
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Shiner Perch,Cymatogaster,aggregata,91.35,15.53726015,2.99
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Shiner Perch,Cymatogaster,aggregata,93.87,16.86807803,2.99
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Shiner Perch,Cymatogaster,aggregata,80.09,10.44337946,2.99
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Black Perch,Embiotoca,jacksoni,59.78,6.466524946,3.31
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Black Perch,Embiotoca,jacksoni,59.32,6.316441257,3.31
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Black Perch,Embiotoca,jacksoni,61.17,6.93454498,3.31
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Pacific Staghorn Sculpin,Leptocottus,armatus,85.29,8.769337018,3.68
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Dwarf Perch,Micrometrus,minimus,130.49,45.61186701,2.78
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Dwarf Perch,Micrometrus,minimus,134.67,50.16867244,2.78
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Dwarf Perch,Micrometrus,minimus,111.56,28.41255558,2.78
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Dwarf Perch,Micrometrus,minimus,112.81,29.38490974,2.78
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Dwarf Perch,Micrometrus,minimus,98.47,19.49002983,2.78
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Dwarf Perch,Micrometrus,minimus,74.16,8.278414528,2.78
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Pile Perch,Rhacochilus,vacca,71.86,7.527070682,3.38
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,105.41,0.463291979,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,91.74,0.301617456,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,107.35,0.490149212,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,100.52,0.400046192,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,116.63,0.633277022,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,117.85,0.653970867,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,129.94,0.884332169,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,100.58,0.400784502,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,102.75,0.428110456,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,262.18,7.737891148,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,154.98,1.524409888,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,142.35,1.172261671,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,127.22,0.828373386,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,164.73,1.840677131,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,158.84,1.644811003,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,133.04,0.951163307,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,122.4,0.735181482,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,144.17,1.219195678,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,141.91,1.161101399,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,145.22,1.246842664,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,127.84,0.840911463,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,142.07,1.165151327,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,157.8,1.611760859,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,135.12,0.997869286,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,137.31,1.048696153,3.24000001
Spring,2006,4/23/2006,Stephens,Beam,Beam 1,1,Bay Pipefish,Syngnathus,leptorhynchus,136.96,1.040458249,3.24000001
